-10.78,66.79,131.0
-11.3,66.2,131.0
-11.56,66.32,131.0
-12.0,65.75,131.0
-12.14,65.56,121.0
-12.88,66.44,121.0
-13.12,66.49,121.0
-13.34,66.7,121.0
-13.99,65.86,121.0
-14.8,66.38,121.0
-14.9,66.72,121.0
-15.44,67.24,121.0
-15.68,67.08,121.0
-16.0,67.38,121.0
-16.61,66.47,121.0
-16.96,66.82,121.0
-17.98,65.02,121.0
-20.25,66.23,111.0
-19.95,66.82,111.0
-20.38,67.24,111.0
-20.13,67.64,111.0
-20.64,67.91,111.0
-20.46,68.4,111.0
-22.13,69.22,111.0
-22.2,69.08,111.0
-22.69,69.35,111.0
-22.74,69.26,111.0
-22.91,69.35,111.0
-22.96,69.26,111.0
-23.13,69.35,111.0
-23.25,69.19,111.0
-24.22,69.74,101.0
-24.3,69.61,101.0
-24.62,69.81,101.0
-24.65,69.77,101.0
-25.19,70.07,101.0
-25.32,69.95,101.0
-25.51,70.05,101.0
-4.51,68.73,141.0
-5.0,80.0,142.0
-5.0,89.0,142.0
0.0,89.5,152.0
5.0,90.0,152.0
9.3,91.8,162.0
12.7,58.3,171.0
13.5,57.5,171.0
14.5,56.3,171.0
14.3,56.1,171.0
15.2,54.5,171.0
14.3,53.8,171.0
14.6,53.0,171.0
14.4,52.8,171.0
14.6,52.2,171.0
13.1,51.2,171.0
13.4,50.2,171.0
13.1,49.8,171.0
13.0,48.8,171.0
12.6,48.2,171.0
12.5,46.5,171.0
12.2,46.3,171.0
11.9,43.7,161.0
12.2,43.5,171.0
13.2,42.5,171.0
14.3,41.6,171.0
16.0,40.5,171.0
18.1,39.4,181.0
19.8,38.5,181.0
22.0,37.2,181.0
23.8,36.2,181.0
25.3,35.3,190.0
26.6,34.6,190.0
27.1,34.2,190.0
27.9,34.2,190.0
28.4,34.5,190.0
29.0,34.7,190.0
29.5,34.9,190.0
30.0,34.9,200.0
30.8,34.9,200.0
31.3,35.0,200.0
32.1,35.0,200.0
32.9,35.2,200.0
34.0,35.5,200.0
34.9,35.7,200.0
35.7,35.8,200.0
35.9,35.6,200.0
35.9,35.6,200.0
36.4,35.9,210.0
36.7,36.3,211.0
37.2,36.8,211.0
37.5,37.4,211.0
37.9,37.9,211.0
38.2,38.5,211.0
38.4,39.0,211.0
38.7,39.5,211.0
39.0,40.1,211.0
39.2,40.7,211.0
39.2,41.6,211.0
38.9,42.3,211.0
38.3,43.0,211.0
38.0,43.6,211.0
38.0,43.6,211.0
37.6,44.0,211.0
37.2,44.3,211.0
36.4,44.9,211.0
36.0,45.4,211.0
35.5,45.9,201.0
35.0,46.4,201.0
34.1,47.1,201.0
33.5,47.7,201.0
32.8,48.1,201.0
32.1,48.7,201.0
31.3,49.3,201.0
30.4,49.8,201.0
29.7,50.4,191.0
28.7,51.2,191.0
28.0,51.8,191.0
27.3,52.4,191.0
26.5,53.3,191.0
26.3,54.3,191.0
26.2,55.1,191.0
26.0,56.0,191.0
25.8,57.0,191.0
25.6,58.1,191.0
25.4,58.7,191.0
25.4,59.0,191.0
25.2,59.8,191.0
25.2,60.0,191.0
25.0,61.0,191.0
24.9,62.0,191.0
25.0,63.0,191.0
25.2,64.0,191.0
25.2,65.0,191.0
25.2,65.8,191.0
12.7,58.3,171.0
13.0,58.6,171.0
13.5,58.9,171.0
14.0,59.1,171.0
14.5,59.5,171.0
15.0,59.8,171.0
15.5,59.9,171.0
16.0,60.0,171.0
16.5,60.0,171.0
17.0,60.1,171.0
17.5,60.2,171.0
18.0,60.3,181.0
18.5,60.45,181.0
19.0,60.8,181.0
20.0,61.2,181.0
20.5,61.6,181.0
21.0,62.0,181.0
21.5,62.25,181.0
22.0,62.5,181.0
22.5,63.0,181.0
23.0,63.5,181.0
23.2,63.8,181.0
23.3,64.8,181.0
24.0,65.2,191.0
25.0,65.7,191.0
25.2,65.8,191.0
25.2,65.8,191.0
26.0,66.1,191.0
27.0,66.0,191.0
28.0,65.9,191.0
29.0,65.9,191.0
30.0,66.1,201.0
31.0,66.5,201.0
32.0,67.2,201.0
33.0,68.0,201.0
34.0,68.8,201.0
34.4,69.2,201.0
34.0,70.0,201.0
33.9,71.0,201.0
33.6,72.0,202.0
33.6,73.0,202.0
34.0,73.7,202.0
33.7,74.0,202.0
33.1,75.0,202.0
32.3,76.0,202.0
31.0,77.0,202.0
30.4,78.0,202.0
29.7,79.0,192.0
29.2,80.0,192.0
29.0,81.0,192.0
28.3,82.0,192.0
27.9,83.0,192.0
27.8,84.0,192.0
27.5,85.0,192.0
27.3,86.0,192.0
26.9,87.0,192.0
26.8,88.0,192.0
26.9,89.0,192.0
26.7,90.0,192.0
26.8,91.0,192.0
26.9,92.0,192.0
27.2,93.0,192.0
27.1,93.3,192.0
27.1,93.6,192.0
27.1,94.0,192.0
27.1,94.2,192.0
27.1,94.4,192.0
27.1,94.6,192.0
27.1,94.8,192.0
27.1,95.0,192.0
27.2,95.3,192.0
27.2,95.5,192.0
27.2,95.7,192.0
26.8,95.7,192.0
26.5,95.6,192.0
26.3,95.4,192.0
26.1,95.3,192.0
25.9,95.2,192.0
25.8,95.1,192.0
25.7,95.0,192.0
25.5,94.8,192.0
25.3,94.7,192.0
24.9,94.5,192.0
24.7,94.5,192.0
24.4,94.4,192.0
23.9,94.3,182.0
23.5,94.2,182.0
23.4,94.2,182.0
23.1,94.2,182.0
22.7,94.1,182.0
22.6,94.1,182.0
22.4,94.0,182.0
21.8,94.0,182.0
21.8,94.0,182.0
21.1,93.9,182.0
21.0,93.9,182.0
20.9,93.9,182.0
20.6,93.9,182.0
20.6,93.9,182.0
20.3,93.8,182.0
20.2,93.8,182.0
20.1,93.8,182.0
20.0,93.8,182.0
19.6,93.9,182.0
19.1,93.9,182.0
18.7,93.9,182.0
18.3,94.0,182.0
17.9,94.0,172.0
17.4,94.1,172.0
17.0,94.1,172.0
16.8,94.1,172.0
16.6,93.8,172.0
16.0,93.7,172.0
15.0,93.5,172.0
14.4,93.2,172.0
13.8,92.8,172.0
13.1,92.3,172.0
12.5,92.0,172.0
11.7,91.8,162.0
11.1,91.8,162.0
10.3,91.9,162.0
9.3,91.8,162.0
9.3,91.8,162.0
8.8,92.0,162.0
7.8,92.4,162.0
6.8,93.0,162.0
5.9,93.0,152.0
5.3,92.9,152.0
4.2,93.1,152.0
3.8,93.6,152.0
2.9,94.5,152.0
2.3,94.9,152.0
2.1,95.4,152.0
1.5,96.2,152.0
0.8,96.8,152.0
-0.3,97.4,142.0
-1.3,97.9,142.0
-2.0,98.6,142.0
-2.8,99.1,142.0
-2.8,99.5,142.0
-3.2,99.7,142.0
-4.0,100.2,142.0
-4.6,100.8,142.0
-5.1,101.4,142.0
-6.3,102.3,132.0
-6.4,102.8,132.0
-7.0,103.4,132.0
-7.3,104.1,132.0
-7.1,104.4,132.0
-7.4,105.0,132.0
-7.6,105.7,132.0
-7.5,106.1,132.0
-7.8,106.4,132.0
-8.0,107.0,132.0
-8.3,107.8,132.0
-8.5,108.5,133.0
-8.8,109.3,133.0
-9.0,110.3,133.0
-9.0,110.9,133.0
-9.3,111.6,133.0
-9.4,112.6,133.0
-9.3,113.2,133.0
-9.2,113.5,133.0
-9.3,114.4,133.0
-9.4,114.9,133.0
-9.5,116.4,133.0
-10.2,118.1,133.0
-10.3,119.9,133.0
-10.3,122.4,133.0
-9.3,123.3,133.0
-7.9,124.5,133.0
-7.5,125.8,133.0
-7.4,127.9,133.0
-7.2,130.0,133.0
-6.1,131.3,133.0
-4.6,131.1,143.0
-3.4,130.7,143.0
-1.8,130.6,143.0
-0.3,130.7,143.0
1.1,130.9,153.0
-61.8,161.2,44.0
-61.6,160.9,44.0
-59.7,158.8,54.0
-59.6,158.8,54.0
-59.5,158.6,54.0
-59.4,158.5,54.0
-59.3,158.5,54.0
-59.2,158.4,54.0
-59.1,158.3,54.0
-59.0,158.2,54.0
-58.9,158.1,54.0
-58.8,158.0,54.0
-58.8,157.9,54.0
-58.7,157.8,54.0
-58.6,157.8,54.0
-58.5,157.7,54.0
-58.4,157.6,54.0
-58.3,157.5,54.0
-58.1,157.3,54.0
-57.9,157.3,54.0
-57.8,157.3,54.0
-57.7,157.4,54.0
-57.5,157.4,54.0
-57.4,157.5,54.0
-57.3,157.6,54.0
-57.2,157.7,54.0
-57.1,157.7,54.0
-56.9,157.7,54.0
-56.8,157.9,54.0
-56.6,158.0,54.0
-56.5,158.1,54.0
-56.4,158.3,54.0
-56.1,158.4,54.0
-55.9,158.6,54.0
-55.8,158.5,54.0
-55.6,158.6,54.0
-55.4,158.7,54.0
-55.3,158.7,54.0
-55.1,158.8,54.0
-54.9,158.9,54.0
-54.7,159.1,54.0
-54.4,159.2,54.0
-54.2,159.3,54.0
-54.1,159.4,54.0
-53.9,159.5,64.0
-53.7,159.7,64.0
-53.5,159.9,64.0
-52.7,160.6,64.0
-52.1,161.1,64.0
-50.9,162.4,64.0
-50.3,163.3,64.0
-49.7,164.1,64.0
-49.1,164.3,64.0
-48.6,164.7,64.0
-47.9,165.3,74.0
-47.0,165.9,74.0
-46.0,166.5,74.0
-45.2,167.3,74.0
-44.7,167.8,74.0
-44.1,169.0,74.0
-43.7,169.9,74.0
-43.2,171.0,74.0
-42.6,172.2,74.0
-42.0,173.3,84.0
-41.7,174.4,84.0
-41.6,175.3,84.0
-41.1,176.4,84.0
-40.7,176.9,84.0
-39.4,178.2,84.0
-38.7,178.8,84.0
-37.4,179.6,84.0
-35.8,180.8,95.0
-34.4,181.5,95.0
-33.3,182.0,95.0
-31.7,182.9,95.0
-31.1,183.1,95.0
-29.8,183.8,105.0
-28.6,184.3,105.0
-27.2,184.9,105.0
-25.4,185.5,105.0
-23.6,186.2,115.0
-22.6,186.5,115.0
-21.4,187.1,115.0
-19.7,187.9,115.0
-18.1,188.6,115.0
-16.8,188.9,125.0
-15.4,188.9,125.0
-14.5,188.4,125.0
-14.5,188.4,125.0
-14.5,187.2,125.0
-14.5,186.1,125.0
-14.5,185.1,125.0
-14.6,183.8,125.0
-14.7,182.3,125.0
-15.1,181.1,125.0
-15.2,180.7,125.0
-15.5,179.7,124.0
-16.1,178.3,124.0
-17.2,177.2,124.0
-18.3,176.2,114.0
-19.3,175.6,114.0
-21.1,174.3,114.0
-22.0,173.5,114.0
-22.9,172.5,114.0
-23.7,171.5,114.0
-23.7,170.6,114.0
-23.1,169.9,114.0
-22.1,169.1,114.0
-21.0,168.4,114.0
-20.0,168.0,114.0
-19.0,167.4,114.0
-17.8,166.9,124.0
-16.8,166.4,124.0
-15.0,165.8,124.0
-13.6,165.4,124.0
-12.2,164.8,124.0
-11.8,163.8,134.0
-11.7,162.9,134.0
-11.6,161.7,134.0
-11.0,160.5,134.0
-10.4,159.5,134.0
-10.0,158.5,134.0
-9.6,157.7,134.0
-8.9,156.6,134.0
-8.0,155.3,134.0
-7.2,154.2,134.0
-6.7,153.2,134.0
-6.7,152.4,134.0
-6.9,151.3,134.0
-7.1,150.5,134.0
-7.3,149.7,134.0
-7.5,148.6,134.0
-7.3,147.5,134.0
-6.7,147.0,134.0
-5.9,146.6,144.0
-5.2,146.1,144.0
-4.4,145.5,144.0
-3.6,144.6,144.0
-3.0,143.8,143.0
-2.3,142.7,143.0
-1.9,141.4,143.0
-1.7,140.1,143.0
-1.6,139.1,143.0
-1.4,137.8,143.0
-1.4,136.8,143.0
-1.2,136.5,143.0
-1.0,136.2,143.0
-0.7,135.9,143.0
-0.5,135.7,143.0
-0.2,135.4,143.0
0.0,135.1,153.0
0.2,134.3,153.0
0.5,133.4,153.0
0.7,132.6,153.0
1.0,131.8,153.0
1.1,130.9,153.0
-34.9,248.0,96.0
-38.4,248.3,86.0
-40.7,247.8,86.0
-42.7,247.3,76.0
-45.2,246.7,76.0
-48.3,245.9,66.0
-50.0,245.0,66.0
-49.6,243.6,66.0
-50.8,243.0,66.0
-53.2,241.6,66.0
-53.3,242.0,66.0
-54.5,241.0,56.0
-54.3,239.5,56.0
-55.8,237.7,56.0
-54.7,233.6,56.0
-55.3,233.0,56.0
-54.9,231.3,56.0
-54.1,227.6,56.0
-54.9,227.0,56.0
-54.0,223.1,66.0
-55.0,222.4,56.0
-54.9,222.1,56.0
-56.2,220.8,56.0
-56.0,220.1,56.0
-56.8,219.2,56.0
-55.7,215.3,55.0
-57.3,213.4,55.0
-57.1,212.9,55.0
-58.7,210.7,55.0
-58.8,210.9,55.0
-60.0,209.2,55.0
-59.6,207.9,55.0
-63.1,202.5,45.0
-61.7,198.7,45.0
-63.3,195.6,45.0
-62.8,194.1,45.0
-65.1,189.2,45.0
-64.7,188.1,45.0
-66.7,182.3,35.0
-63.7,174.8,44.0
-64.1,173.4,44.0
-62.5,170.5,44.0
-63.0,168.4,44.0
-62.6,167.4,44.0
-62.9,166.4,44.0
-62.0,165.0,44.0
-62.3,163.8,44.0
-61.8,163.2,44.0
-61.8,161.2,44.0
-34.9,248.0,96.0
-35.1,249.1,96.0
-35.2,249.8,96.0
-35.2,251.1,96.0
-35.3,252.3,97.0
-35.5,253.4,97.0
